image_path,food_label,portion_label,split,use_for_portion,labeling_batch
data/food101_subset/salad/salad_0960.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0101.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0246.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0771.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0502.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0951.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0865.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0060.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0176.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0577.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0208.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0663.jpg,salad,large,train,yes,initial_500
data/food101_subset/salad/salad_0010.jpg,salad,large,train,yes,initial_500
data/food101_subset/salad/salad_0867.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0729.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0592.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0436.jpg,salad,large,test,yes,initial_500
data/food101_subset/salad/salad_0326.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0387.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0486.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0793.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0874.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0862.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0908.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0815.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0183.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0608.jpg,salad,small,train,yes,initial_500
data/food101_subset/salad/salad_0754.jpg,salad,large,train,yes,initial_500
data/food101_subset/salad/salad_0210.jpg,salad,medium,train,yes,initial_500
data/food101_subset/salad/salad_0889.jpg,salad,medium,val,yes,initial_500
data/food101_subset/sushi/sushi_0667.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0130.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0785.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0153.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0921.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0946.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0049.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0016.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0773.jpg,sushi,medium,val,yes,initial_500
data/food101_subset/sushi/sushi_0121.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0171.jpg,sushi,large,val,yes,initial_500
data/food101_subset/sushi/sushi_0653.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0027.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0806.jpg,sushi,medium,test,yes,initial_500
data/food101_subset/sushi/sushi_0274.jpg,sushi,small,test,yes,initial_500
data/food101_subset/sushi/sushi_0997.jpg,sushi,large,val,yes,initial_500
data/food101_subset/sushi/sushi_0588.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0188.jpg,sushi,medium,val,yes,initial_500
data/food101_subset/sushi/sushi_0692.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0213.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0127.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0487.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0706.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0204.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0066.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0352.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0459.jpg,sushi,small,test,yes,initial_500
data/food101_subset/sushi/sushi_0270.jpg,sushi,large,test,yes,initial_500
data/food101_subset/sushi/sushi_0832.jpg,sushi,large,test,yes,initial_500
data/food101_subset/sushi/sushi_0553.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0073.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0158.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0883.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0170.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0614.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0652.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0809.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0863.jpg,sushi,medium,test,yes,initial_500
data/food101_subset/sushi/sushi_0821.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0712.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0765.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0582.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0414.jpg,sushi,large,test,yes,initial_500
data/food101_subset/sushi/sushi_0156.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0604.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0428.jpg,sushi,medium,test,yes,initial_500
data/food101_subset/sushi/sushi_0128.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0616.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0930.jpg,sushi,small,val,yes,initial_500
data/food101_subset/sushi/sushi_0150.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0157.jpg,sushi,small,val,yes,initial_500
data/food101_subset/sushi/sushi_0466.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0400.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0528.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0347.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0518.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0812.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0735.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0241.jpg,sushi,small,val,yes,initial_500
data/food101_subset/sushi/sushi_0936.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0024.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0237.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0825.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0658.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0624.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0994.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0499.jpg,sushi,small,val,yes,initial_500
data/food101_subset/sushi/sushi_0108.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0488.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0960.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0101.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0246.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0771.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0502.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0951.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0865.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0060.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0176.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0577.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0208.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0663.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0010.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0867.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0729.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0592.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0436.jpg,sushi,large,test,yes,initial_500
data/food101_subset/sushi/sushi_0326.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0486.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0793.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0874.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0862.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0908.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0815.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0183.jpg,sushi,large,train,yes,initial_500
data/food101_subset/sushi/sushi_0608.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0754.jpg,sushi,medium,train,yes,initial_500
data/food101_subset/sushi/sushi_0210.jpg,sushi,small,train,yes,initial_500
data/food101_subset/sushi/sushi_0889.jpg,sushi,medium,val,yes,initial_500
data/food101_subset/burger/burger_0037.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0810.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0677.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0961.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0064.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0757.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0723.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0367.jpg,burger,medium,test,yes,additional_1000
data/food101_subset/burger/burger_0190.jpg,burger,medium,test,yes,additional_1000
data/food101_subset/burger/burger_0262.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0776.jpg,burger,small,test,yes,additional_1000
data/food101_subset/burger/burger_0984.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0099.jpg,burger,large,val,yes,additional_1000
data/food101_subset/burger/burger_0772.jpg,burger,large,test,yes,additional_1000
data/food101_subset/burger/burger_0701.jpg,burger,medium,test,yes,additional_1000
data/food101_subset/burger/burger_0854.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0438.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0784.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0401.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0679.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0906.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0782.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0301.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0242.jpg,burger,large,test,yes,additional_1000
data/food101_subset/burger/burger_0215.jpg,burger,large,test,yes,additional_1000
data/food101_subset/burger/burger_0947.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0973.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0804.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0425.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0472.jpg,burger,small,val,yes,additional_1000
data/food101_subset/burger/burger_0949.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0843.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0558.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0601.jpg,burger,medium,test,yes,additional_1000
data/food101_subset/burger/burger_0665.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0184.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0278.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0149.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0541.jpg,burger,medium,val,yes,additional_1000
data/food101_subset/burger/burger_0983.jpg,burger,small,test,yes,additional_1000
data/food101_subset/burger/burger_0504.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0159.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0482.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0916.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0501.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0902.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0318.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0409.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0070.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0286.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0678.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0412.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0495.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0681.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0379.jpg,burger,small,val,yes,additional_1000
data/food101_subset/burger/burger_0014.jpg,burger,medium,test,yes,additional_1000
data/food101_subset/burger/burger_0535.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0991.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0370.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0062.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0521.jpg,burger,large,val,yes,additional_1000
data/food101_subset/burger/burger_0650.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0135.jpg,burger,small,val,yes,additional_1000
data/food101_subset/burger/burger_0851.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0098.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0950.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0375.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0506.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0455.jpg,burger,large,test,yes,additional_1000
data/food101_subset/burger/burger_0485.jpg,burger,small,test,yes,additional_1000
data/food101_subset/burger/burger_0538.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0374.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0744.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0761.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0545.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0864.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0935.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0395.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0011.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0483.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0218.jpg,burger,medium,val,yes,additional_1000
data/food101_subset/burger/burger_0297.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0831.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0152.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0265.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0228.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0074.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0371.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0490.jpg,burger,large,val,yes,additional_1000
data/food101_subset/burger/burger_0224.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0162.jpg,burger,medium,test,yes,additional_1000
data/food101_subset/burger/burger_0124.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0329.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0548.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0429.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0036.jpg,burger,medium,val,yes,additional_1000
data/food101_subset/burger/burger_0378.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0405.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0055.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0866.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0943.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0390.jpg,burger,medium,test,yes,additional_1000
data/food101_subset/burger/burger_0928.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0335.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0433.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0758.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0441.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0517.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0873.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0739.jpg,burger,small,val,yes,additional_1000
data/food101_subset/burger/burger_0266.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0020.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0750.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0180.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0837.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0054.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0992.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0050.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0277.jpg,burger,large,test,yes,additional_1000
data/food101_subset/burger/burger_0745.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0605.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0393.jpg,burger,medium,val,yes,additional_1000
data/food101_subset/burger/burger_0823.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0383.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0805.jpg,burger,small,val,yes,additional_1000
data/food101_subset/burger/burger_0132.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0503.jpg,burger,small,val,yes,additional_1000
data/food101_subset/burger/burger_0869.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0463.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0924.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0985.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0563.jpg,burger,medium,test,yes,additional_1000
data/food101_subset/burger/burger_0456.jpg,burger,medium,val,yes,additional_1000
data/food101_subset/burger/burger_0645.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0302.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0636.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0999.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0465.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0460.jpg,burger,large,test,yes,additional_1000
data/food101_subset/burger/burger_0296.jpg,burger,medium,val,yes,additional_1000
data/food101_subset/burger/burger_0187.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0042.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0462.jpg,burger,small,val,yes,additional_1000
data/food101_subset/burger/burger_0090.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0041.jpg,burger,medium,val,yes,additional_1000
data/food101_subset/burger/burger_0524.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0872.jpg,burger,large,test,yes,additional_1000
data/food101_subset/burger/burger_0389.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0280.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0898.jpg,burger,large,test,yes,additional_1000
data/food101_subset/burger/burger_0243.jpg,burger,medium,val,yes,additional_1000
data/food101_subset/burger/burger_0939.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0549.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0283.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0354.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0673.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0071.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0562.jpg,burger,small,test,yes,additional_1000
data/food101_subset/burger/burger_0922.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0315.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0155.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0637.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0138.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0093.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0702.jpg,burger,large,val,yes,additional_1000
data/food101_subset/burger/burger_0386.jpg,burger,small,test,yes,additional_1000
data/food101_subset/burger/burger_0448.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0023.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0640.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0361.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0481.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0841.jpg,burger,small,test,yes,additional_1000
data/food101_subset/burger/burger_0516.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0708.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0250.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0119.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0110.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0358.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0133.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0268.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0895.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0576.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0919.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0447.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0536.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0751.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0519.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0109.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0931.jpg,burger,small,train,yes,additional_1000
data/food101_subset/burger/burger_0986.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0086.jpg,burger,large,val,yes,additional_1000
data/food101_subset/burger/burger_0602.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0909.jpg,burger,large,train,yes,additional_1000
data/food101_subset/burger/burger_0940.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0151.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0990.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0732.jpg,burger,medium,train,yes,additional_1000
data/food101_subset/burger/burger_0988.jpg,burger,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0037.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0810.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0677.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0961.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0064.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0757.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0723.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0367.jpg,pasta,medium,test,yes,additional_1000
data/food101_subset/pasta/pasta_0190.jpg,pasta,large,test,yes,additional_1000
data/food101_subset/pasta/pasta_0262.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0776.jpg,pasta,large,test,yes,additional_1000
data/food101_subset/pasta/pasta_0984.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0099.jpg,pasta,large,val,yes,additional_1000
data/food101_subset/pasta/pasta_0772.jpg,pasta,large,test,yes,additional_1000
data/food101_subset/pasta/pasta_0701.jpg,pasta,medium,test,yes,additional_1000
data/food101_subset/pasta/pasta_0854.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0438.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0784.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0401.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0679.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0906.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0782.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0301.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0242.jpg,pasta,medium,test,yes,additional_1000
data/food101_subset/pasta/pasta_0215.jpg,pasta,large,test,yes,additional_1000
data/food101_subset/pasta/pasta_0947.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0973.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0804.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0425.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0472.jpg,pasta,medium,val,yes,additional_1000
data/food101_subset/pasta/pasta_0949.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0843.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0558.jpg,pasta,small,train,yes,additional_1000
data/food101_subset/pasta/pasta_0601.jpg,pasta,medium,test,yes,additional_1000
data/food101_subset/pasta/pasta_0202.jpg,pasta,medium,test,yes,additional_1000
data/food101_subset/pasta/pasta_0665.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0184.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0278.jpg,pasta,large,train,yes,additional_1000
data/food101_subset/pasta/pasta_0149.jpg,pasta,medium,train,yes,additional_1000
data/food101_subset/pasta/pasta_0541.jpg,pasta,large,val,yes,additional_1000
