image_path,food_label,portion_label,split,use_for_portion
data/food101_subset/sushi/sushi_0765.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0582.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0414.jpg,sushi,,test,yes
data/food101_subset/sushi/sushi_0156.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0604.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0428.jpg,sushi,,test,yes
data/food101_subset/sushi/sushi_0128.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0616.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0930.jpg,sushi,,val,yes
data/food101_subset/sushi/sushi_0150.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0157.jpg,sushi,,val,yes
data/food101_subset/sushi/sushi_0466.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0400.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0528.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0347.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0518.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0812.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0735.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0241.jpg,sushi,,val,yes
data/food101_subset/sushi/sushi_0936.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0024.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0237.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0825.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0658.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0624.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0994.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0499.jpg,sushi,,val,yes
data/food101_subset/sushi/sushi_0108.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0488.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0960.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0101.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0246.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0771.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0502.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0951.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0865.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0060.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0176.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0577.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0208.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0663.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0010.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0867.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0729.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0592.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0436.jpg,sushi,,test,yes
data/food101_subset/sushi/sushi_0326.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0387.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0486.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0793.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0874.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0862.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0908.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0815.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0183.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0608.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0754.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0210.jpg,sushi,,train,yes
data/food101_subset/sushi/sushi_0889.jpg,sushi,,val,yes
